Año,idmunici,ccdd,ccpp,ccdi,Ubigeo,Departamento,Provincia,Distrito,Tipomuni,VFI,P04_1,P04_2,P04_3,P04_4,P04_5,P04_6,P05_CC,P05_1,P05_2,P05_3,P06_CC,P06,P07,P08,P09,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,VFI_P11A,P11A_1,P11A_1_1,P11A_1_2,P11A_2,P11A_2_1,P11A_2_2,P11A_3,P11A_3_1,P11A_3_2,P11A_4,P11A_4_1,P11A_4_2,P11A_5,P11A_5_1,P11A_5_2,P11A_6,P11A_6_1,P11A_6_2,P11A_7,P11A_7_1,P11A_7_2,P11A_8,P11A_8_1,P11A_8_2,P11A_9,P11A_9_1,P11A_9_2,P11A_10,P11A_10_1,P11A_10_2,P11A_10_O,VFI_P11B,P11B_11,P11B_11_1,P11B_11_2,P11B_12,P11B_12_1,P11B_12_2,P11B_13,P11B_13_1,P11B_13_2,P11B_14,P11B_14_1,P11B_14_2,P11B_15,P11B_15_1,P11B_15_2,P11B_16,P11B_16_1,P11B_16_2,P11B_17,P11B_17_1,P11B_17_2,P11B_18,P11B_18_1,P11B_18_2,P11B_18_O,VFI_P12,P12_1,P12A_1,P12_2,P12A_2,VFI_P13,P13_1,P13A_1,P13_2,P13A_2,P13_3,P13A_3,P13_4,P13A_4,P13_5,P13A_5,P13_6,P13A_6,P13_7,P13A_7,P13_10,P13A_10,P13_8,P13A_8,P13_9,P13A_9,P13A_9_O,P13A_T,VFI_P14,P14,P14A_1,P14A_2,VFI_P15,P15_1,P15A_1,P15_2,P15A_2,P15_3,P15A_3,P15_4,P15A_4,P15_5,P15A_5,P15_6,P15A_6,P15A_6_O,VFI_P16,P16_1,P16_2,P16_3,P16_4,P16_5,P16_6,P16_7,P16_8,P16_9,P16_9_O,VFI_P17,P17_1,P17_2,P17_3,P17_4,P17_5,P17_6,P17_7,P17_8,P17_9,P17_10,P17_11,P17_12,P17_13,P17_13_O,P17_14,VFI_P18,P18,P18_Portal
2025,10705,1,7,5,10705,AMAZONAS,UTCUBAMBA,JAMALCA,2,1,2,SAN MARTIN,S/N, , , ,51, , , , ,953123421,WWW.FACEBOOK.COM/MUNIJAMALCAOFICIAL,GERENCIAMUNICIPAL@MUNIJAMALCA.GOB.PE,WWW.GOB.PE/MUNIJAMALCA,SADITH,OBLITAS,YOPAN,1.0,976857538,OBLITASSADITH75@GMAIL.COM,1.0,1.0,1,0,1.0,8,2,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,1.0,0,1,COMBI (HASTA 15 ASIENTOS),1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,1.0,1,0,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,5,1.0,15,1.0,10,2.0, ,2.0, ,2.0, , ,30.0,1.0,1.0,30,5,1.0,2.0, ,2.0, ,1.0,2,1.0,14,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,2.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=10199
2025,10706,1,7,6,10706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,2,1,2,DOS DE MAYO,256, , , ,41, , , , ,941713504,WWW.FACEBOOK.COM/PROFILE.PHP?ID=61566371950899,TRAMITEDOCUMENTARIO@MUNILONYAGRANDE.GOB.PE,WWW.MUNILONYAGRANDE.GOB.PE,WILDER HUMBERTO,CORONEL,YRIGOIN,2.0,965364494,ALCALDIA@MUNILONYAGRANDE.GOB.PE,1.0,1.0,1,0,1.0,9,0,2.0, , ,1.0,2,0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , , ,1.0,1.0,1,0,2.0, , ,1.0,1,0,1.0,1,0,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,4,1.0,18,1.0,6,2.0, ,2.0, ,2.0, , ,28.0,1.0,1.0,28,5,1.0,1.0,3,1.0,3,1.0,8,1.0,7,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,2.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=10200
2025,10707,1,7,7,10707,AMAZONAS,UTCUBAMBA,YAMON,2,1,2,SAN ANTONIO,S/N, , , ,41, , , ,41,992706172,WWW.FACEBOOK.COM/PROFILE.PHP?ID=100089647276047,MUNICIPALIDADYAMON18610@GMAIL.COM,WWW.GOB.PE/MUNIYAMON,HERMOGENES,JARA,HURTADO,2.0,992706172,HJARAH52@HOTMAIL.COM,1.0,2.0, , ,1.0,4,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,1.0,2,2.0, ,2.0, ,2.0, ,2.0, ,1.0,2,2.0, ,2.0, ,2.0, ,1.0,7,OCTA CORE,11.0,1.0,1.0,4,1,1.0,2.0, ,1.0,1,2.0, ,1.0,6,1.0,1,1.0,1,PLOTTER,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,9.0,10.0,0.0,12.0,0.0, ,0.0,1.0,2.0,WWW.TRANSPARENCIA.GOB.PE/ENLACES/PTE_TRANSPARENCIA_ENLACES.ASPX?ID_ENTIDAD=10203
2025,20101,2,1,1,20101,ANCASH,HUARAZ,HUARAZ,1,1,1,LUZURIAGA,734, , , ,43,421661, , , , ,WWW.FACEBOOK.COM/MUNICIPALIDADHUARAZ,ALCALDIA@MUNIHUARAZ.GOB.PE,WWW.GOB.PE/MUNIHUARAZ,DAVID MANUEL,ROSALES,TINOCO,2.0,956981202,DAVIDROSALESTINOCO55@GMAIL.COM,1.0,1.0,12,0,1.0,4,12,2.0, , ,1.0,1,3,1.0,12,2,2.0, , ,1.0,1,0,1.0,1,0,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,1.0,1,0,1.0,2,0,1.0,2,0,2.0, , ,2.0, , ,2.0, , , ,1.0,1.0,1,2.0, ,1.0,2.0, ,1.0,1,1.0,11,2.0, ,1.0,17,1.0,55,1.0,215,2.0, ,1.0,6,1.0,1,OCTA CORE,306.0,1.0,1.0,306,5,1.0,1.0,29,1.0,8,1.0,44,1.0,43,1.0,21,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,1.0,WWW.GOB.PE/MUNIHUARAZ
2025,20102,2,1,2,20102,ANCASH,HUARAZ,COCHABAMBA,2,1,6,PLAZA DE ARMAS DE COCHABAMBA,S/N, , , ,43, , , ,43,957264494,WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDECOCHABAMBA,MUNICOCHABAMBA2023@GMAIL.COM,WWW.GOB.PE/MUNICOCHABAMBA-HUARAZ,MARLENY PILAR,FIGUEROA,ZUÃIGA,1.0,957264494,MARLENYPFZ@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,1,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,1.0,5,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,4,1.0,2.0, ,2.0, ,1.0,2,1.0,2,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.GOB.PE
2025,20103,2,1,3,20103,ANCASH,HUARAZ,COLCABAMBA,2,1,6,PLAZA DE ARMAS,S/N, , , ,43, , , ,43,970223328, ,020103COLCABAMBA@GMAIL.COM, ,RIGOBERTO EMILIO,CARBAJAL,YAURI,2.0,939709157,RIGOBERTOCY@GMAIL.COM,1.0,1.0,1,0,1.0,2,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,1.0,1,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,1,INTEL XEON,2.0,1.0,2.0, , ,1.0,2.0, ,2.0, ,2.0, ,1.0,2,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,4.0, 
2025,20104,2,1,4,20104,ANCASH,HUARAZ,HUANCHAY,2,1,6,PLAZA INDEPENDENCIA,S/N, , , ,43, ,948492805, ,43,999139489,WWW.FACEBOOK.COM/MUNIHUANCHAY,MUNIHUANCHAYHUARAZ2223@GMAIL.COM, ,DIOSCORIDES FELIX,LEON,FERNANDEZ,2.0,948492805,MUNIHUANCHAYHUARAZ2223@GMAIL.COM,1.0,1.0,1,0,1.0,2,3,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,1,2.0, , ,1.0,2,1,MOTOFURGONETA Y/O MOTOCARGA,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,1.0,3,2.0, ,2.0, ,2.0, ,2.0, ,1.0,2,2.0, ,2.0, ,2.0, ,2.0, , ,5.0,1.0,1.0,5,3,1.0,1.0,1,2.0, ,1.0,1,1.0,2,1.0,1,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,3.0, 
2025,20105,2,1,5,20105,ANCASH,HUARAZ,INDEPENDENCIA,2,1,3,PABLO PATRON,257, , , ,1,6419768,944968682,943999270,1,6419768,WWW.FACEBOOK.COM/MUNIDIOFICIAL/,INFORMES@MUNIDI.GOB.PE,WWW.GOB.PE/MUNIINDEPENDENCIA-HUARAZ,LADISLAO CLEMENTE,CRUZ,VILLACHICA,2.0, , ,1.0,1.0,15,0,1.0,7,15,2.0, , ,1.0,2,0,1.0,8,0,1.0,2,0,1.0,2,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,1.0,1,0,1.0,0,1,1.0,1,0,1.0,2,0,1.0,2,0,2.0, , , ,1.0,1.0,3,1.0,3,1.0,2.0, ,2.0, ,1.0,6,1.0,8,1.0,4,1.0,7,1.0,155,1.0,1,1.0,54,1.0,7,OCTA CORE,242.0,1.0,1.0,242,5,1.0,2.0, ,1.0,6,1.0,28,1.0,12,1.0,4,2.0, , ,1.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,1.0,WWW.MUNIDI.GOB.PE
2025,20106,2,1,6,20106,ANCASH,HUARAZ,JANGAS,2,1,6,PLAZA DE ARMAS,S/N, , , ,43, ,980703391, ,43,984120370,WWW.FACEBOOK.COM/MUNIJANGAS.PE,MESAVIRTUAL@MUNIJANGAS.GOB.PE,WWW.GOB.PE/MUNIJANGAS,ELMER AMADO,CACHA,CATIRE,2.0,980703391,ALCALDIA@MUNIJANGAS.GOB.PE,1.0,1.0,3,3,1.0,2,4,2.0, , ,1.0,1,1,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,1.0,3,2.0, ,1.0,4,1.0,3,1.0,16,2.0, ,2.0, ,2.0, , ,26.0,1.0,1.0,26,5,1.0,1.0,2,1.0,2,2.0, ,1.0,21,1.0,1,2.0, , ,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.GOB.PE/MUNIJANGAS
2025,20107,2,1,7,20107,ANCASH,HUARAZ,LA LIBERTAD,2,1,1,MIGUEL GRAU,S/N, , , ,43, , , ,43,944825871, ,DELALIBERTADM@GMAIL.COM, ,INOCENTE ALEX,GUILLEN,PINEDA,2.0,944825871,INOCENTEALEXGUILLENPINEDA@GMAIL.COM,1.0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,1.0,2,2.0, ,1.0,1,1.0,3,1.0,1,2.0, ,2.0, ,2.0, , ,7.0,1.0,1.0,7,1,1.0,2.0, ,1.0,1,2.0, ,1.0,6,2.0, ,2.0, , ,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,3.0, 
2025,20108,2,1,8,20108,ANCASH,HUARAZ,OLLEROS,2,1,1,DAGOBERTO CACERES,117, , , ,43, , , ,43,943927384,WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDEOLLEROS,MUNICIPALIDADDEOLLEROS2023@GMAIL.COM,WWW.MUNIOLLEROS.COM,WILSON YURY,HUAMAN,MINAYA,2.0,943927384, ,1.0,1.0,1,1,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,1,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,1.0,4,2.0, ,2.0, ,2.0, ,2.0, ,1.0,8,1.0,2,2.0, ,1.0,2,2.0, , ,16.0,1.0,1.0,16,3,1.0,1.0,2,1.0,1,1.0,9,1.0,2,1.0,1,2.0, , ,1.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0, ,1.0,0.0,2.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.MUNICIPALIDAD DE OLLEROS - ANCASH
2025,20109,2,1,9,20109,ANCASH,HUARAZ,PAMPAS GRANDE,2,1,6,PLAZA DE ARMAS,S/N, , , ,43, , , ,43,931727082,WWW.FACEBOOK.COM/PROFILE.PHP?ID=61559229967407,PAMPASGRANDEMUNI@GMAIL.COM,WWW.GOB.PE/MUNIPAMPASGRANDE,EDSSON EVER,ARDILES,COLONIA,2.0,980323544,EDSSONEVER2022@GMAIL.COM,1.0,1.0,0,2,1.0,0,7,1.0,0,1,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,1.0,0,1,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,7,1.0,3,2.0, ,2.0, ,2.0, ,2.0, , ,10.0,1.0,1.0,10,1,1.0,2.0, ,2.0, ,1.0,1,1.0,6,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,0.0,1.0,3.0, 
2025,20110,2,1,10,20110,ANCASH,HUARAZ,PARIACOTO,2,1,2,MIGUEL A. MORAN,304, , , ,43, , , ,43,918599562,WWW.FACEBOOK.COM/P/MUNICIPALIDAD-DISTRITAL-DE-PARIACOTO-61552132190903/?LOCALE=ES_LA,MUNICIPALIDAD.PARIACOTO2@GMAIL.COM,WWW.MUNICIPALIDADDISTRTITALDEPARIACOTO.GOB.PE,PRECILO HUGO,VERGARA,MEJIA,2.0,918599562,HUGOPRECILOVERGARAMEJIA@GMAIL.COM,1.0,2.0, , ,1.0,2,0,2.0, , ,1.0,2,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,17,2.0, ,2.0, ,2.0, ,2.0, , ,17.0,1.0,1.0,17,5,1.0,1.0,1,1.0,1,2.0, ,1.0,6,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,1.0,WWW.TRANSPARENCIA.MUNICIPALIDADDISTRITALDEPARIACOTO.GOB.PE
2025,20111,2,1,11,20111,ANCASH,HUARAZ,PIRA,2,1,6,PLAZA DE ARMAS,S/N, , , ,43, , , ,43,949906261, ,MESADEPARTESMUNIPIRA@MUNIPIRA.GOB.PE, ,EVERT LENIN,VALVERDE,SANDOVAL,2.0,949906261,EVERTVALVERDE@HOTMAIL.COM,1.0,1.0,3,0,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,1.0,1,2.0, ,2.0, ,1.0,9,2.0, ,2.0, ,2.0, ,2.0, , ,10.0,1.0,1.0,10,1,1.0,2.0, ,2.0, ,1.0,6,1.0,1,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,2.0,WWW.GO.PE/MUNIPIRA
2025,20112,2,1,12,20112,ANCASH,HUARAZ,TARICA,2,1,6,PLAZA DE ARMAS,S/N, , , ,43, , , ,43,938854718,WWW.FACEBOOK.COM/MUNICIPALIDADDISTRITALDETARICA,MDTARICA23.26@GMAIL.COM, ,GENARO CORPUS,CHINCHAY,LEON,2.0,938854718,LEO-CHINCHAY@HOTMAIL.COM,1.0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,15,2.0, ,2.0, ,2.0, ,2.0, , ,15.0,1.0,1.0,15,5,1.0,2.0, ,2.0, ,1.0,1,1.0,5,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,2.0,WWW.GOB.PE/MUNITARICA
2025,20201,2,2,1,20201,ANCASH,AIJA,AIJA,1,1,2,GABINO URIBE,S/N, , , ,43, ,994404934, ,43,993399603, ,MESADEPATESMUNIAIJA@GMAIL.COM,WWW.GOB.PE/MUNIAIJA,ABNER RODRIGO,CAJA,EVANGELISTA,2.0,994404934,ABNERCAJA.2326@GMAIL.COM,1.0,1.0,2,0,1.0,2,2,2.0, , ,1.0,3,1,1.0,1,0,2.0, , ,2.0, , ,1.0,0,1,2.0, , ,2.0, , , ,1.0,1.0,1,0,1.0,1,0,2.0, , ,1.0,1,0,1.0,1,0,1.0,0,1,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,1.0,16,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,2,2.0, ,2.0, ,2.0, , ,18.0,1.0,1.0,18,5,1.0,1.0,2,2.0, ,1.0,4,1.0,12,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0, ,0.0,1.0,1.0,WWW.GOB.PE/INSTITUCION/MUNIAIJA
2025,20202,2,2,2,20202,ANCASH,AIJA,CORIS,2,1,1,SAN PEDRO,S/N, , , ,43, , , ,43,934433733, ,MUNICORISMESADEPARTES@GMAIL.COM, ,LUIS ALEJANDRO,BARBA,MAGUIÃA,2.0, , ,1.0,1.0,1,0,1.0,1,0,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,2.0, ,2.0, ,2.0, ,2.0, ,1.0,2,1.0,3,2.0, ,2.0, ,2.0, ,2.0, , ,5.0,1.0,2.0, , ,1.0,2.0, ,2.0, ,2.0, ,1.0,5,2.0, ,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,4.0, 
2025,20203,2,2,3,20203,ANCASH,AIJA,HUACLLAN,2,1,1,SANTIAGO ANTUNEZ DE MAYOLO,S/N, ,2, ,43, , , ,43,925559427, ,MD.HUACLLAN@GMAIL.COM,WWW.MUNIHUACLLAN.GOB.PE,JESUS FREDY,BARRETO,ESPINOZA,2.0,925559427,ESPINOZABJ1980@GMAIL.COM,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,1.0,7,2.0, ,2.0, ,2.0, ,1.0,3,2.0, ,2.0, ,2.0, ,2.0, ,2.0, , ,10.0,1.0,1.0,8,1,1.0,2.0, ,2.0, ,2.0, ,1.0,8,2.0, ,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,14.0,1.0,1.0,WWW.TRANSPARENCIA.MUNIHUACLLAN.GOB.PE
2025,20204,2,2,4,20204,ANCASH,AIJA,LA MERCED,2,1,6,PLAZA DE ARMAS,S/N, , , ,43, ,991718442, ,43, ,WWW.FACEBOOK.COM/MUNIDISTRITALLAMERCEDAIJA,MUNILAMERCED05@GMAIL.COM,WWW.MUNICIPALIDADDISTRITALLAMERCED.GOB.PE,MAGALY BERTHA,ROLDAN,CAMONES,1.0,987899658,MAGALYROLDAN4@GMAIL.COM,1.0,1.0,1,0,1.0,1,0,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,1.0,9,2.0, ,2.0, ,2.0, ,2.0, , ,9.0,1.0,1.0,9,1,1.0,2.0, ,2.0, ,2.0, ,1.0,5,1.0,1,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0, ,0.0,1.0,2.0,WWW.MUNICIPALIDADLAMERCED-ANCASH.GOB.PE
2025,20205,2,2,5,20205,ANCASH,AIJA,SUCCHA,2,1,6,PLAZA DE ARMAS,320, , , ,43, ,946627321, , , ,WWW.FACEBOOK.COM/MUNICIPALIDADSUCCHA,MOSUCCHA@GMAIL.COM, ,MOISES OLIVERIO,NUÃEZ,SOLANO,2.0,946627321,MO156514NS@GMAIL.COM,1.0,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , ,2.0, , , ,1.0,2.0, ,1.0,1,1.0,2.0, ,1.0,2,2.0, ,2.0, ,1.0,1,1.0,1,2.0, ,2.0, ,2.0, ,2.0, , ,4.0,1.0,1.0,4,4,1.0,2.0, ,2.0, ,2.0, ,1.0,4,2.0, ,2.0, , ,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0, ,1.0,1.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,9.0,0.0,0.0,12.0,0.0, ,0.0,1.0,3.0, 
2025,20301,2,3,1,20301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,1,1,6,PLAZA DE ARMAS,S/N, , , ,43, , , ,43,918749453,WWW.FACEBOOK.COM/MUNIANTONIORAYMONDI,MUNIANTONIORAYMONDI@GMAIL.COM,WWW.MUNIANTONIORAYMONDI.GOB.PE,JOHN KESNEY,GREGORIO,TREJO,2.0,944464026,JKINGENIEROS4@GMAIL.COM,1.0,1.0,0,1,1.0,2,0,2.0, , ,1.0,1,1,1.0,1,0,2.0, , ,2.0, , ,2.0, , ,2.0, , ,1.0,1,0,MINIVAN Y/O MINIBUS (ENTRE 8 Y 11 ASIENTOS),1.0,2.0, , ,2.0, , ,2.0, , ,1.0,1,1,1.0,1,1,1.0,1,0,2.0, , ,2.0, , , ,1.0,2.0, ,2.0, ,1.0,1.0,10,1.0,2,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, ,2.0, , ,12.0,1.0,1.0,12,5,1.0,1.0,2,2.0, ,1.0,7,2.0, ,1.0,2,2.0, , ,1.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0, ,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,0.0,9.0,10.0,11.0,12.0,0.0, ,0.0,1.0,1.0,WWW.TRANSPARENCIA.MPAR.GOB.PE
